Artist,"Song ID",Song Title
Faith Evans,MK-178-07,I Love You
Faith Evans,MK-537-02,Love Like this Before
Faith Evans,MK-176-07,You Gets No Love
Faith Hill,7594-12,Breathe
Faith Hill,MK-18-02,Bringing Out The Elvis
Faith Hill,MK-236-05,Cry
Faith Hill,MK-375-01,Dearly Beloved
Faith Hill,MK-234-05,I Can't Do That Anymore
Faith Hill,MK-31-12,It Matters To Me
Faith Hill,MK-308-09,Just To Hear You Say That You Love Me
Faith Hill,MK-366-09,Let's Go To Vegas
Faith Hill,MK-658-99,Lost
Faith Hill,MK-360-05,Mississippi Girl
Faith Hill,MK-689-135,Paris
Faith Hill,MK-360-13,Piece Of My Heart
Faith Hill,MK-658-98,Stealing Kisses
Faith Hill,MK-392-10,Stronger
Faith Hill,MK-315-03,Take Me As I Am
Faith Hill,MK-315-10,The Lucky One
Faith Hill,7595-10,The Way You Love Me
Faith Hill,MK-200-04,There You'll Be
Faith Hill,MK-330-13,This Kiss
Faith Hill,MK-307-04,When The Lights Go Down
Faith Hill,MK-307-05,Where Are You Christmas
Faith Hill,MK-224-05,Wild One
Faith Hill,MK-287-18,You're Still Here
Faith Hill & Tim McGraw,7588-13,Let's Make Love
Faith Hill & Tim McGraw,MK-310-09,Like We Never Loved At All
Faith No More,MK-205-06,Epic
Fall Out Boy,MK-605-06,Centuries
Fall Out Boy,MK-710-31,Champion
Fall Out Boy,MK-311-07,Dance Dance
Fall Out Boy,MK-689-134,Hold Me Tight Or Don't
Fall Out Boy,MK-320-05,"Sugar, Were Goin Down"
Fall Out Boy,MK-736-14,Take Over The Breaks Over
Fall Out Boy,MK-689-133,The Last Of The Real Ones
Fall Out Boy,MK-346-06,This Ain't A Scene It's An Arms Race
Fall Out Boy,MK-689-132,Young & Menace
Falling In Reverse,MK-720-48,Coming Home
Falling In Reverse,MK-720-47,Don't Mess With Ouija Boards
Falling In Reverse,MK-720-46,Drug In Me Is You
Falling In Reverse,MK-720-45,F-ck You And All your Friends
Falling In Reverse,MK-720-44,Goodbye Graceful
Falling In Reverse,MK-720-43,I'm Not A Vampire
Falling In Reverse,MK-720-42,Loser
Falling In Reverse,MK-720-41,Popular Monster
Falling In Reverse,MK-720-40,Raised By Wolves
Falling In Reverse,MK-720-39,Sexy Drug
Falling In Reverse,MK-720-38,Sink Or Swim
Falling In Reverse,MK-720-37,The Drug In Me Is You
Falling In Reverse,MK-720-36,Zombified
Family Of The Year,MK-611-11,Hero
Fantasia,MK-408-06,When I See You
Farley Jackmaster Funk,MK-664-30,Love Can't Turn Around
Farmers Daughter,MK-265-03,Cornfields Or Cadillacs
Faron Young,7536-05,Hello Walls
Fastball,MK-125-04,Fire Escape
Fastball,MK-34-01,Out Of My Head
Fastball,MK-98-04,The Way
Faster Pussycat,MK-362-13,House Of Pain
Fat Boy Slim,MK-243-06,Praise You
Fat Boys,MK-130-08,Wipeout
Fat Joe & Ashanti,MK-178-02,What's Luv
Fats Domino,7502-02,Ain't That A Shame
Fats Domino,7508-02,Blue Monday
Fats Domino,7520-03,Blueberry Hill
Fats Domino,MK-789-25,My Blue Heaven
Fats Domino,MK-671-166,Red Sails In The Sunset
Fefe Dobson,MK-408-03,Everything
Fefe Dobson,MK-307-14,Take Me Away
Fergie,MK-689-131,A Little Work
Fergie,MK-350-04,Big Girls Don't Cry
Fergie,MK-359-07,Clumsy
Fergie,MK-325-03,Fergalicious
Fergie,MK-332-11,London Bridge
Fergie,MK-671-167,M.I.L.F. $ (Milf Money)
Fergie,MK-689-130,Save It Til Morning
Ferlin Husky,MK-656-29,Country Music Is Here To Stay
Ferlin Husky,7589-13,Wings Of A Dove
Fetty Wap,MK-647-33,679
Fifth Harmony,MK-606-11,Bo$$
Fifth Harmony,MK-689-129,Bridges
Fifth Harmony,MK-689-128,Can You See
Fifth Harmony,MK-689-126,Don't Say You Love Me
Fifth Harmony,MK-689-127,Dont Say You Love Me
Fifth Harmony,MK-671-168,Going Nowhere
Fifth Harmony,MK-671-169,Me & My Girls
Fifth Harmony,MK-671-170,Reflection
Fifth Harmony,MK-672-01,That's My Girl
Fifth Harmony,MK-672-02,This Is How We Roll
Fifth Harmony,MK-672-03,Write On Me
Fifth Harmony & Fetty Wap,MK-672-04,All In My Head
Fifth Harmony & Gucci Mane,MK-689-124,Down (Duet)
Fifth Harmony & Kid Ink,MK-639-12,Worth It
Fifth Harmony & Ty Dolla Sign,MK-672-05,Work From Home
Filter,MK-225-07,Hey Man Nice Shot
Filter,MK-80-06,"Hey Man Nice Shot ""Remix 99"""
Filter,MK-340-04,Hey Man Nice Shot (Album Version)
Filter,MK-06-03,Take A Picture
Filter,MK-19-11,The Best Things
Fine Young Cannibals,MK-259-07,Good Thing
Fine Young Cannibals,MK-697-118,Johnny Come Home
Fine Young Cannibals,MK-402-15,She Drives Me Crazy
Finger Eleven,MK-363-03,I'll Keep Your Memory Vague
Finger Eleven,MK-295-04,One Thing
Finger Eleven,MK-352-01,Paralyzer
Fiona Apple,7583-11,Criminal
Fiona Apple,MK-08-01,Fast As You Can
Fiona Apple,MK-672-06,Paper Bag
Fireballs,MK-689-123,Bottle Of Wine
Firefall,MK-619-07,Just Remember I Love You
Firefall,MK-619-08,Strange Way
Firefall,MK-619-06,You Are The Woman
Firehouse,MK-283-08,When I Look Into Your Eyes
First Aid Kit,MK-689-122,Fireworks (Solo)
Fishbone,MK-745-10,Ma And Pa
Fitz And The Tantrums,MK-726-04,Handclap
Fitz And The Tantrums,MK-726-05,Out Of My League
Fitz And The Tantrums,MK-726-06,Walker
Five Finger Death Punch,MK-573-01,Bad Company
Five Finger Death Punch,MK-697-117,Blue On Black
Five Finger Death Punch,MK-689-121,Coming Down
Five Finger Death Punch,MK-697-116,Fake
Five Finger Death Punch,MK-528-14,Far From Home
Five Finger Death Punch,MK-697-115,Gone Away
Five Finger Death Punch,MK-697-114,Hard To See
Five Finger Death Punch,MK-689-120,House Of The Rising Sun
Five Finger Death Punch,MK-697-113,Jekyll And Hyde
Five Finger Death Punch,MK-697-112,Remember Everything
Five Finger Death Punch,MK-697-111,Trouble
Five Finger Death Punch,MK-697-110,Wash It All Away
Five Finger Death Punch,MK-697-109,Way Of The Fist
Five Finger Death Punch,MK-697-108,When The Seasons Change
Five Finger Death Punch,MK-643-03,Wrong Side Of Heaven
Five Finger Death Punch & Rob Halford,MK-697-106,Lift Me Up
Five For Fighting,MK-192-18,Easy Tonight
Five For Fighting,MK-166-04,Superman
Five Man Electrical Band,MK-710-18,Absolutely Right
Five Man Electrical Band,MK-664-38,I'm A Stranger Here
Five Man Electrical Band,7587-12,Signs
Five Satins,7513-01,In The Still Of The Night
Fixx,MK-115-14,Saved By Zero
Fixx,MK-299-06,The Sign Of Fire
"Flaming Lips, The",MK-225-15,She Don't Use Jelly
Fleetwood Mac,MK-765-12,As Long As You Follow
Fleetwood Mac,7525-11,Don't Stop
Fleetwood Mac,7534-12,Dreams
Fleetwood Mac,MK-22-10,Everywhere
Fleetwood Mac,MK-228-02,Go Your Own Way
Fleetwood Mac,MK-228-03,Gypsy
Fleetwood Mac,7547-11,Landslide
Fleetwood Mac,MK-672-07,Never Going Back Again
Fleetwood Mac,7577-12,Rhiannon
Fleetwood Mac,MK-228-06,Sara
Fleetwood Mac,MK-228-07,Say You Love Me
Fleetwood Mac,MK-277-08,Say You Will
Fleetwood Mac,MK-741-23,Shake Your Moneymaker
Fleetwood Mac,MK-228-08,Silver Springs
Fleetwood Mac,MK-228-09,Stand Back
Fleetwood Mac,MK-228-10,Stop Draggin My Heart Around
Fleetwood Mac,7577-15,You Make Loving Fun
Fleetwoods,7532-04,Mr. Blue
Fleur East,MK-665-114,Sax
Flight Of The Conchords,MK-403-12,Business Time
Flight Of The Conchords,MK-744-19,Carol Brown
Flight Of The Conchords,MK-755-07,Hurt Feelings
Flight Of The Conchords,MK-378-14,Most Beautiful Girl (In The Room)
Flight Of The Conchords,MK-689-119,Think About It
Flo Rida,MK-526-02,Whistle
Flo Rida & Jason Derulo,MK-672-08,Hello Friday
Flo Rida & Robin Thicke & Verdine White,MK-647-32,I Don't Like It I Love It
Flo Rida & Sage The Gemini,MK-616-02,GDFR
Flo Rida & Sage The Gemini & Lookas,MK-646-14,Gdfr (Going Down For Real) (Explicit)
Flo Rida & T-Pain,MK-414-10,Low
Flogging Molly,MK-608-06,Black Friday Rule
Flogging Molly,MK-626-11,Death Vally Queen
Flogging Molly,MK-626-13,Devil's Dance Floor
Flogging Molly,MK-363-15,Drunken Lullabies
Flogging Molly,MK-608-07,If I Ever Leave This World Alive
Flogging Molly,MK-608-10,Salty Dog
Flogging Molly,MK-626-12,The Worst Day Since Yesterday
Flogging Molly,MK-608-09,What's Left Of The Flag
Florence And The Machine,MK-523-08,A Kiss With A Fist
Florence And The Machine,MK-672-10,Breath Of Life
Florence And The Machine,MK-408-15,Dog Days Are Over
Florence And The Machine,MK-571-05,Girl With One Eye
Florence And The Machine,MK-689-117,Hunger
Florence And The Machine,MK-654-159,Over The Love
Florence And The Machine,MK-383-11,Rabbit Heart (Raise It Up)
Florence And The Machine,MK-1414-07,Shake It Out
Florence And The Machine,MK-644-168,Ship To Wreck
Florence And The Machine,MK-689-118,Third Eye
Florence And The Machine,MK-411-09,What The Water Gave Me
Florence And The Machine,MK-393-14,You Got The Love
Florida Georgia Line,MK-672-11,Cruise
Florida Georgia Line,MK-672-12,Dayum Baby
Florida Georgia Line,MK-672-13,Dirt
Florida Georgia Line,MK-672-14,Get Your Shine On
Florida Georgia Line,MK-672-15,God Your Mama And Me
Florida Georgia Line,MK-672-16,H.O.L.Y. (High On Loving You)
Florida Georgia Line,MK-672-17,Hands On You
Florida Georgia Line,MK-672-18,Hell Raisin' Heat Of The Summer
Florida Georgia Line,MK-672-20,Here's To The Good Times
Florida Georgia Line,MK-672-21,It'z Just What We Do
Florida Georgia Line,MK-672-22,People Back Home
Florida Georgia Line,MK-672-23,Round Here
Florida Georgia Line,MK-697-104,Simple
Florida Georgia Line,MK-630-15,Sippin' On Fire
Florida Georgia Line,MK-672-24,Smooth
Florida Georgia Line,MK-662-26,Stay
Florida Georgia Line,MK-672-25,Sun Daze
Florida Georgia Line,MK-672-26,Tell Me How You Like It
Florida Georgia Line & Cadillac Three & Dierks Bentley W~ Mike Eli,MK-672-31,The South
Florida Georgia Line & Jake Owen,MK-672-27,Summer Jam
Florida Georgia Line & Jaren Johnston,MK-672-29,Party People
Florida Georgia Line & Luke Bryan,MK-647-31,This Is How We Roll
Florida Georgia Line & Tim McGraw,MK-672-30,May We All
Flume & Kai,MK-672-32,Never Be Like You
Flyleaf,MK-391-12,All Around Me
Flyleaf,MK-391-13,Chasm
Flyleaf,MK-391-15,Fully Alive
Flyleaf,MK-391-14,I'm So Sick
Flyleaf,MK-689-116,Missing
Flynnville Train,MK-658-97,Last Good Time
"Flys, The",MK-125-09,Got You Where I Want You
Foghat,MK-667-19,Fool For The City
Foghat,MK-667-18,I Just Want To Make Love To You
Foghat,MK-667-17,Slowride
Fontella Bass,7543-10,Rescue Me
Foo Fighters,MK-239-07,All My Life
Foo Fighters,MK-71-06,Big Me
Foo Fighters,MK-19-05,Breakout
Foo Fighters,MK-794-05,Best Of You
Foo Fighters,MK-128-14,Everlong
Foo Fighters,MK-10-03,Learn To Fly
Foo Fighters,MK-796-32,Long Road To Run
Foo Fighters,MK-292-10,Low
Foo Fighters,MK-416-16,Monkey Wrench
Foo Fighters,MK-58-03,My Hero
Foo Fighters,MK-46-04,Next Year
Foo Fighters,MK-527-14,Pretender
Foo Fighters,MK-679-71,Run
Foo Fighters,MK-305-13,The One
Foo Fighters,MK-689-115,The Sky Is A Neighborhood
Foo Fighters,MK-697-103,These Days
Foo Fighters,MK-359-05,Times Like These
Foo Fighters,MK-665-112,Times Like These (Acoustic)
Foo Fighters,MK-409-15,Walk
Foo Fighters,MK-412-07,Wheels
Fools,MK-689-114,World Dance Party
Foreigner,MK-216-06,Cold As Ice
Foreigner,MK-216-16,Dirty White Boy
Foreigner,MK-216-10,Double Vision
Foreigner,7578-15,Feels Like The First Time
Foreigner,MK-216-07,Head Games
Foreigner,MK-216-05,Hot Blooded
Foreigner,MK-216-14,I Don't Want To Live Without You
Foreigner,MK-216-11,I Want To Know What Love Is
Foreigner,MK-216-04,Jukebox Hero
Foreigner,MK-689-113,"Long, Long Way From Home"
Foreigner,MK-216-02,Prisoner Of Love
Foreigner,MK-216-15,Revon The Red Line
Foreigner,MK-216-12,Say You Will
Foreigner,MK-216-01,Soul Doctor
Foreigner,MK-216-13,That Was Yesterday
Foreigner,MK-319-04,Urgent
Foreigner,MK-216-08,Waiting For A Girl Like You
Foreigner,MK-216-03,With Heaven On Our Side
"Forester Sisters, The",7551-01,I Fell In Love Again Last Night
"Forester Sisters, The",7522-04,Men
Forever Gentlemen,MK-654-158,Fly Me To The Moon
Forever Gentlemen,MK-654-157,It's Impossible
Forever Gentlemen,MK-644-123,New York New York
Fortunes,MK-689-112,You've Got Your Troubles
Foster & Allen,MK-689-111,After All These Years
Foster & Allen,MK-689-110,Bunch Of Thyme
Foster & Allen,MK-689-109,I Will Love You All My Life
Foster & Allen,MK-689-108,Maggie
Foster & Allen,MK-689-107,Rose Of Allendale
Foster The People,MK-411-04,Pumped Up Kicks
"Foundations, The",MK-758-16,Baby Now That I Found you
"Foundations, The",7571-09,"Build Me Up, Buttercup"
Fountains Of Wayne,MK-294-12,Stacy's Mom
"Four Aces, The",7599-03,Heart And Soul
"Four Aces, The",7554-09,Love Is A Many Splendored Thing
Four Horseman,MK-793-26,Rockin Is Ma Business
Four Horseman,MK-793-25,Nobody Said It Was Easy
"Four Seasons, The",MK-346-15,Big Girls Don't Cry
"Four Seasons, The",7535-08,December '63 (Oh What A Night)
"Four Seasons, The",7508-11,Sherry
"Four Tops, The",7534-15,Ain't No Woman (Like The One I've Got)
"Four Tops, The",7532-07,Baby I Need Your Lovin'
"Four Tops, The",7571-06,"I Can't Help Myself (Sugar Pie, Honey Bunch)"
Foxes,MK-689-106,All I Need
Foxes,MK-651-24,Body Talk
Fozzy,MK-710-17,Judas
Frank Ocean,MK-716-55,Novacane
Frank Ocean,MK-716-54,Sweet Life
Frank Ocean,MK-716-53,Thinkin' Bout You
Frank Sinatra,7540-11,All Of Me
Frank Sinatra,MK-710-16,Best Is Yet To Come
Frank Sinatra,MK-394-07,"Christmas Song, The (Chestnuts Roasting)"
Frank Sinatra,MK-379-05,Come Fly With Me
Frank Sinatra,7599-09,Embraceable You
Frank Sinatra,MK-516-13,Everything Happens To Me
Frank Sinatra,MK-357-07,Fly Me To The Moon
Frank Sinatra,7553-01,I Get A Kick Out Of You
Frank Sinatra,7505-01,I've Got You Under My Skin
Frank Sinatra,MK-697-102,Mack The Knife
Frank Sinatra,MK-789-24,My Blue Heaven
Frank Sinatra,7600-02,My Funny Valentine
Frank Sinatra,7505-13,My Kind Of Town
Frank Sinatra,7518-11,My Way
Frank Sinatra,7518-03,"New York, New York"
Frank Sinatra,MK-324-01,One For My Baby
Frank Sinatra,7538-09,Strangers In The Night
Frank Sinatra,7518-13,Summer Wind
Frank Sinatra,7505-12,That's Life
Frank Sinatra,MK-310-07,The Best Is Yet To Come
Frank Sinatra,7553-02,The Lady Is A Tramp
Frank Sinatra,7538-06,Three Coins In The Fountain
Frank Sinatra,7540-03,Witchcraft
Frank Sinatra,MK-689-105,You Make Me Feel So Young
Frank Wilson,MK-649-16,"Do I Love You, Indeed I Do"
Frank Wilson,MK-382-13,Last Kiss
Frank Zappa,MK-743-21,Brown Shoes Don't Make It
Frank Zappa,MK-743-20,Camarillo Brillo
Frank Zappa,MK-672-33,Catholic Girls
Frank Zappa,MK-743-19,Harder Than Your Husband
Frank Zappa,MK-743-18,I Am The Slime
Frank Zappa,MK-743-17,Joe's Garage
Frank Zappa,MK-743-16,My Guitar Wants To Kill Your Mama
Frank Zappa,MK-743-15,Son Of Orange County
Frank Zappa,MK-743-14,Stink Foot
Frank Zappa,MK-743-13,Teenage Wind
Frank Zappa,MK-743-12,Tinseltown Rebellion
Frank Zappa,MK-743-11,Uncle Remus (Piano)
Frank Zappa,MK-743-10,Wet T-Shirt Nite (Inventionis Mater)
Frank Zappa,MK-743-09,Why Does It Hurt When I Pee
Frank Zappa,MK-743-08,Zomby Woof
Frankee,MK-316-11,F.U.R.B (F#*k You Right Back)
Frankie Avalon,7541-04,Venus
Frankie Goes To Hollywood,MK-63-05,Relax
Frankie Goes To Hollywood,MK-622-03,The Power Of Love
Frankie Lane,MK-316-10,High Noon
Frankie Lane,MK-516-12,Making Memories
Frankie Lymon & Teenagers,MK-392-08,ABC's Of Love
Frankie Lymon & Teenagers,MK-392-11,Goody Goody
Frankie Lymon & Teenagers,MK-392-07,Why Do Fools Fall In Love
Frankie Miller,MK-390-17,Darling
Frankie Valli & The Four Seasons,MK-720-34,Can't Take My Eyes Off Of You (You Are To Good to Be true)
Frankie Valli & The Four Seasons,MK-697-101,My Mother's Eyes
Frankie Valli & The Four Seasons,MK-649-15,The Night
Franz Ferdinand,MK-319-07,Do You Want To
Franz Ferdinand,MK-689-104,Eleanor Put Your Boots On
Franz Ferdinand,MK-689-103,"Fallen, The"
Franz Ferdinand,MK-710-15,No You Girls
Franz Ferdinand,MK-322-08,Take Me Out
Franz Ferdinand,MK-590-14,The Fallen
Fraternity Of Men,MK-552-14,Don't Bogart Me
"Fray, The",MK-781-14,Absolute
"Fray, The",MK-781-15,All At Once
"Fray, The",MK-781-13,Be Still
"Fray, The",MK-781-12,Heartbeat
"Fray, The",MK-344-01,How To Save A Life
"Fray, The",MK-781-18,Look After you
"Fray, The",MK-781-11,Never Say Goodbye
"Fray, The",MK-591-07,Over My Head (Cable Car)
"Fray, The",MK-781-10,Run For Your Life
"Fray, The",MK-781-09,Syndicate
"Fray, The",MK-781-08,You Found Me
Freak Nasty,MK-526-06,Da' Dip
Fred Astaire,7553-10,Cheek To Cheek
Fred Astaire,7599-01,Let's Call The Whole Thing Off
Freda Payne,7547-05,Band Of Gold
Freddie Cannon,MK-676-02,Palisades Park
Freddie Fender,7524-14,Before The Next Teardrop Falls
Freddie Fender,7539-08,Wasted Days & Wasted Nights
Freddie Heart,MK-404-13,Easy Loving
Freddie McGregor,MK-672-34,Just Don't Want To Be Lonely
Freddie Star,MK-672-35,Great Pretender
Freddy Cannon,7531-07,Tallahassee Lassie
Freddy Fender,MK-710-14,Vaya Con Dios
Fredo,MK-697-100,All I Ever Wanted
Free,7576-11,All Right Now
French Montana,MK-710-13,Don't Panic
French Montana & Rick Ross & Dranke & Lil' Wayne,MK-710-12,Pop That (Clean)
French Montana & Swae Lee,MK-689-102,Unforgettable
Freya Ridings,MK-710-11,Castles
Freya Ridings,MK-689-101,Lost Without You
Freya Ridings,MK-697-99,You Mean The World To Me
Frozen,MK-644-122,Life's Too Short
Fuel,MK-342-10,Bad Day
Fuel,MK-180-01,Hemorrhage
Fuel,MK-76-06,Innocent
Fuel,MK-194-16,Last Time
Fuel,MK-515-05,Shimmer
"Fugees, The",7582-09,Killing Me Softly
Fun,MK-532-14,Carry On
Fun,MK-532-10,Some Nights
Fun,MK-1415-01,We Are Young
Fun Lovin' Criminals,MK-361-17,Scooby Snacks
Fuse Odg & Sean Paul,MK-689-100,Dangerous Love
Future,MK-678-24,Mask Off
Future,MK-665-111,Neva End (Clean)
Future & Weeknd,MK-672-36,Low Life
G-Eazy & Charlie Puth,MK-689-92,Sober
G.R.L,MK-646-13,Lighthouse
G.R.L,MK-605-03,Ugly Heart
Gabbie Hanna,MK-689-99,Monster
Gabrielle,MK-33-13,I Wish
Gail Davies,MK-665-110,Break Away
Galantis,MK-689-98,Hunter
Galantis,MK-672-37,No Money
Galantis & Hook N Sling,MK-672-39,Love On Me
Gale Garnett,MK-655-55,We'll Sing In The Sunshine
Garbage,MK-317-04,#1 Crush
Garbage,MK-262-07,I Think I'm Paranoid
Garbage,MK-99-15,Push It
Garbage,MK-664-19,Queer
Garbage,MK-362-11,Special
Garbage,MK-242-08,Stupid Girl
Garbage,MK-644-121,Til The Day I Die
Garbage,MK-317-20,Why Do You Love Me
Gardot Melody,MK-597-04,Our Love Is Easy
Gardot Melody,MK-597-03,Your Heart Is As Black as Night
Garett Hedlund,MK-710-09,Chances Are (Dv)
Garou & Celine Dion,MK-644-120,Sous Le Vent
Garrett Hedlund,MK-697-98,Give In To Me
Garrett Hedlund,MK-697-97,Timing Is Everything
Garth Brooks,MK-85-04,Against The Grain
Garth Brooks,7593-01,Ain't Going Down Till The Sun Comes Up
Garth Brooks,MK-559-15,Alabama Clay
Garth Brooks,MK-689-97,All Day Long
Garth Brooks,MK-167-05,American Honky Tonk Bar Association
Garth Brooks,MK-689-96,Ask Me How I Know
Garth Brooks,MK-689-95,Baby Let's Lay Down & Dance
Garth Brooks,MK-190-05,Callin' Baton Rouge
Garth Brooks,MK-103-13,Cowboy Cadillac
Garth Brooks,MK-170-07,Cowboys And Angels
Garth Brooks,MK-190-06,Don't Cross The River
Garth Brooks,MK-85-02,Face To Face
Garth Brooks,7515-01,Friends In Low Places
Garth Brooks,MK-95-01,Friends In Low Places (Live Version)
Garth Brooks,7510-01,If Tomorrow Never Comes
Garth Brooks,MK-167-06,It's Your Song
Garth Brooks,MK-95-14,Learning To Live Again
Garth Brooks,MK-105-15,Long Neck Bottle
Garth Brooks,MK-217-08,Lost In Your Eyes
Garth Brooks,MK-654-156,Mom
Garth Brooks,MK-365-14,More Than A Memory
Garth Brooks,7551-08,Much Too Young (To Feel This Damn Old)
Garth Brooks,MK-95-13,Not Counting On You
Garth Brooks,MK-95-10,Papa Loves Mama
Garth Brooks,MK-95-12,Rodeo
Garth Brooks,7594-04,Shameless
Garth Brooks,MK-106-13,She's Gonna Make It
Garth Brooks,MK-95-15,Somewhere Other Than The Night
Garth Brooks,MK-359-01,Standing Outside The Fire
Garth Brooks,MK-380-18,That Ol' Wind
Garth Brooks,MK-95-06,That Summer
Garth Brooks,MK-644-119,The Call
Garth Brooks,MK-95-04,The Dance
Garth Brooks,MK-541-09,The Night I Called the Old Man Out
Garth Brooks,MK-170-08,The Red Stokes
Garth Brooks,MK-95-11,The River
Garth Brooks,MK-95-07,The Thunder Rolls
